Product Name,Name,Rating,Title,Date,Verified Purchase,Variant Details,Helpful Count,Review Body,Photo URLs,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,ketan,4,,18-Feb-26,Verified Purchase,Size: 10 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Product is good but some issue in finishing just ask you company when you pay m s Dhoni for brand face than make good finishing & check quality see in photos there are mistake in lining work see back side there are center stech line going different way both shoes also not match,https://m.media-amazon.com/images/I/61MpLAvsvhL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Guru Rai,5,,04-May-26,Verified Purchase,Size: 10 UKColour: WHITE BLACK BEEJ,0 people found this helpful,"the shoe is almost close to perfection. the design and the colours make it more cool, the size was also correct and it fits well overall a good purchase for those people who are looking for a high sole shoe you can buy this if you are looking in casual or sporty shoes. my valid reason to purchase this was to look tall even though I'm 5'10 🤧 as it makes me look 6 ft....",No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Shubham Shakya,5,,04-Jun-26,Verified Purchase,Size: 7 UKColour: FULL WHITE,0 people found this helpful,Good,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Khushi,5,,16-May-26,Verified Purchase,Size: 9 UKColour: FULL WHITE,0 people found this helpful,Osam 💥shoe I like so much very comfortable and very loooky ❤️,https://m.media-amazon.com/images/I/71XuAUT58ML._SY88.jpg | https://m.media-amazon.com/images/I/611Oj7UIuBL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Mohd kasim,3,,12-Mar-26,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Just fine at this price ..  Packing is not good Getting damaged box Overall shoe is nice,https://m.media-amazon.com/images/I/61o3obov3tL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Neeraj,4,,08-Feb-26,Verified Purchase,Size: 6 UKColour: WHITE BLACK BEEJ,One person found this helpful,Comfort- Good Looks - Good It Worth Need to be improvement I think oval shape is better than orginal,https://m.media-amazon.com/images/I/710iD7tUlpL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Nikunj kr Minj,3,,19-Mar-26,Verified Purchase,Size: 8 UKColour: FULL WHITE,0 people found this helpful,Average,https://m.media-amazon.com/images/I/61Q-qRILtEL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,MUKUL PATHAK,4,,14-Feb-26,Verified Purchase,Size: 10 UKColour: FULL WHITE,0 people found this helpful,Ok,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Not,3,,09-Mar-26,Verified Purchase,Size: 9 UKColour: WHITE BLACK BEEJ,0 people found this helpful,It's good but not much comfortable still very fashionable according the price,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Anurag,4,,29-Jan-26,Verified Purchase,Size: 9 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Value for the money but little bit uncomfortable.,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Shyamosree R.,4,,26-Dec-25,Verified Purchase,Size: 9 UKColour: FULL WHITE,2 people found this helpful,"The shoe looks very good it is good in quality it has very nice padding in the ankle and the sides ,but it has a bit hard inner sole which can cause pain in long term use or else everything is good in terms of looksand quality",No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Bishal dev pradhan,3,,01-Mar-26,Verified Purchase,Size: 10 UKColour: BLACK WHITE,0 people found this helpful,Looks ok,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Adarsh A.,5,,05-May-26,Verified Purchase,N/A,0 people found this helpful,Looks Awesome and very comfortable. Thanks...,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Tushar,4,,26-Jan-26,Verified Purchase,Size: 6 UKColour: WHITE BLACK BEEJ,One person found this helpful,Worth buying in this price!!,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Nagri sharan,5,,04-May-26,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Very good shoes,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Debanjan Ghosh,5,,16-Apr-26,Verified Purchase,Size: 9 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Very good at this price range. Everyone who saw my status is messaging me and asking for it's link and some even guessing that it is way expensive than 5k,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Anil chavan,5,,25-Apr-26,Verified Purchase,Size: 8 UKColour: FULL WHITE,0 people found this helpful,Best products ever seen. Well being good & best service by Amazon. 👍👍,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Aditya Hendre,4,,12-Nov-25,Verified Purchase,N/A,2 people found this helpful,"Buy one size plus, the shoes may feel uncomfortable for long usage as it is having a flat sole, the product I received was different from the one shown in the image (the side wing like design is missing) Overall a nice product, good for value, but finishing can be better.",https://m.media-amazon.com/images/I/81ZhNhKKbBL._SY88.jpg | https://m.media-amazon.com/images/I/81yvJPizurL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Samjan Tamang,4,,13-Jan-26,Verified Purchase,Size: 6 UKColour: FULL BLACK,2 people found this helpful,Product is damage,https://m.media-amazon.com/images/I/71wWyxYHyPL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Steve Harrington 💗,4,,01-Jan-26,Verified Purchase,Size: 7 UKColour: WHITE BLACK BEEJ,One person found this helpful,The colours are good and the quality is also good 😊,https://m.media-amazon.com/images/I/711p8cbX-oL._SY88.jpg | https://m.media-amazon.com/images/I/71-bEsIpipL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Saud Ahmad,4,,13-Jan-26,Verified Purchase,Size: 7 UKColour: FULL WHITE,0 people found this helpful,Good,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Saurav,3,,07-Feb-26,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,0 people found this helpful,As there is some manufacturing defects,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Tushar,4,,06-Jan-26,Verified Purchase,Size: 7 UKColour: FULL WHITE,0 people found this helpful,No Text,https://m.media-amazon.com/images/I/71Q4SL8pP3L._SY88.jpg | https://m.media-amazon.com/images/I/71FMIhZmUqL._SY88.jpg | https://m.media-amazon.com/images/I/71eefI7MIxL._SY88.jpg | https://m.media-amazon.com/images/I/71He4RSVdYL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Bhushan,2,,30-May-26,Verified Purchase,Size: 10 UKColour: FULL WHITE,0 people found this helpful,Not as per the quality shown,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,YUSUF SHAIKH,5,,23-Apr-26,Verified Purchase,N/A,0 people found this helpful,Comfortable,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,jatinpatel,5,,20-Apr-26,Verified Purchase,Size: 9 UKColour: FULL BLACK,0 people found this helpful,Nice shoes and comfortable,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,LADDI DASS,2,,28-Apr-26,Verified Purchase,Size: 8 UKColour: FULL BLACK,0 people found this helpful,Low quality for this price not worth it to buy ( even they don't bother to put card board around it no pakging at all),https://m.media-amazon.com/images/I/71pwBSpNHnL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Peeyush A,5,,11-Apr-26,Verified Purchase,Size: 8 UKColour: BROWN TAN,2 people found this helpful,"Nice design, ☺️,good looking , perfect fit, stitching not bad,not preferable for running [Physical Activities],for occasional use is better 👟 👟 👟 👟 👟",https://m.media-amazon.com/images/I/61T8eJx1GBL._SY88.jpg | https://m.media-amazon.com/images/I/713OSd80RLL._SY88.jpg | https://m.media-amazon.com/images/I/61pzjdFTOLL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,KARAN SINGH,3,,29-Jan-26,Verified Purchase,Size: 7 UKColour: FULL WHITE,0 people found this helpful,Quality of shoes not worthy for the price,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Mahesh S.,5,,14-Apr-26,Verified Purchase,Size: 10 UKColour: WHITE BLACK BEEJ,6 people found this helpful,Click to play video The quality is superb and colours are bright and Shiney the size are like hand crafted no oversized and no tight at fiting Best for dates casual outs the looks 10/10 Juz buy it there is no 2 thinking for this,https://m.media-amazon.com/images/I/71kPrNiDY7L._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Shaurya Srivastava,4,,27-Dec-25,Verified Purchase,N/A,0 people found this helpful,Good premium,https://m.media-amazon.com/images/I/81P3NzSzbCL._SY88.jpg | https://m.media-amazon.com/images/I/71rXqv0RVvL._SY88.jpg | https://m.media-amazon.com/images/I/719ZdQSYtHL._SY88.jpg | https://m.media-amazon.com/images/I/7104CUg-UgL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Shivani,3,,28-Dec-25,Verified Purchase,Size: 10 UKColour: FULL WHITE,0 people found this helpful,Great looking shoes but can't handle wear and tear that much. It will just rip in a month or so. But for this price I think that's what you get.,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Abhishek Jain,3,,17-Jan-26,Verified Purchase,Size: 10 UKColour: FULL WHITE,0 people found this helpful,"Good for the price, but ultimately it is a cheap shoe that feels uncomfortable",No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Fenil,3,,03-Jan-26,Verified Purchase,Size: 7 UKColour: BROWN TAN,0 people found this helpful,Itss good but like its also worth it ! But somewhere if it can be improved please improve the gapss ! Shown in Photo !,https://m.media-amazon.com/images/I/71C1XL+7PjL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Sahib Nawaz,4,,24-Nov-25,Verified Purchase,Size: 9 UKColour: FULL BLACK,One person found this helpful,Good quality product. Shoes quality is good. in this price shoes are very good.,https://m.media-amazon.com/images/I/81pXlVkwqvL._SY88.jpg | https://m.media-amazon.com/images/I/71DqhJeCcvL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,sahul minyaka,4,,22-Nov-25,Verified Purchase,Size: 9 UKColour: FULL WHITE,0 people found this helpful,I bought it for Rs 686. The quality of this product is good.,https://m.media-amazon.com/images/I/71Ce9W5zu0L._SY88.jpg | https://m.media-amazon.com/images/I/81bFqVK+9vL._SY88.jpg | https://m.media-amazon.com/images/I/71zO8YHOJOL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Sunil,3,,23-Jan-26,Verified Purchase,Size: 7 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Quality is ok,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Laxman majhi,4,,11-Dec-25,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,One person found this helpful,Product is ok ok,https://m.media-amazon.com/images/I/61oOf-oTk5L._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Hrishi Kumar Singh,5,,09-Apr-26,Verified Purchase,Size: 8 UKColour: FULL WHITE,0 people found this helpful,Light weight and design is also good,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Kiran Awacharamal,2,,08-May-26,Verified Purchase,Size: 7 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Very disgusting quality colour quality is very bad,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Lomesh Kumar katlam,4,,27-Oct-25,Verified Purchase,N/A,0 people found this helpful,Overall Shoes is Awesome 🤩 but the size was different again... previously I got small size & I got long size but that's Cool,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,"Not satisfied at all,the watch is not that good & it’s very low on quality",4,,02-Nov-25,Verified Purchase,Size: 9 UKColour: WHITE BLACK BEEJ,0 people found this helpful,I brought this for my nephew & he says the shoes looks wonderful & hope it stays that way,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Ganesh Kumar S,5,,09-Apr-26,Verified Purchase,Size: 9 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Very good and light weight,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Anjali Dhagiya,5,,10-Apr-26,Verified Purchase,Size: 10 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Received as shown,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Sagar Kumar,4,,23-Nov-25,Verified Purchase,Size: 9 UKColour: WHITE BLACK BEEJ,0 people found this helpful,You can definitely order these shoe.,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Aadarsh jha,4,,12-Nov-25,Verified Purchase,Size: 9 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Quality is not as expected but good,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,T gopal,4,,12-Nov-25,Verified Purchase,N/A,0 people found this helpful,Nice product light and comfortable......,https://m.media-amazon.com/images/I/61ZTNRjU1rL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,CH.SRIDHAR,3,,07-Jan-26,Verified Purchase,Size: 9 UKColour: FULL WHITE,0 people found this helpful,Feel good.,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Monika Singh,4,,17-Nov-25,Verified Purchase,N/A,2 people found this helpful,Average Product at decent Price,https://m.media-amazon.com/images/I/718DZZYGeBL._SY88.jpg | https://m.media-amazon.com/images/I/61Ve7pUnfpL._SY88.jpg | https://m.media-amazon.com/images/I/71EeOPlvlhL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Premraj,3,,28-Dec-25,Verified Purchase,Size: 9 UKColour: WHITE BLACK BEEJ,2 people found this helpful,Click to play video The sneaker is good but slightly weight and worth for the money paid,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Abhimanshu,4,,16-Nov-25,Verified Purchase,Size: 10 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Its lovely,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Yadav Arvind,3,,12-Dec-25,Verified Purchase,Size: 8 UKColour: FULL WHITE,0 people found this helpful,Nice product value in money 💰 use this product believe in best ❣️,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Aakash,5,,29-Mar-26,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Product is very worth it,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Amazon Customer,4,,27-Oct-25,Verified Purchase,Size: 9 UKColour: FULL WHITE,0 people found this helpful,nice shoe but package is not good,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Sukumar Gongati,5,,25-Mar-26,Verified Purchase,Size: 7 UKColour: FULL WHITE,0 people found this helpful,Best one in this range 🔥,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,OMEGA,4,,17-Oct-25,Verified Purchase,Size: 10 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Good but not that much good of finishing though....,https://m.media-amazon.com/images/I/61JjCt089BL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Priyanshi Nigaltiya,4,,25-Oct-25,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Love it!! Thank uh Amazon,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,PRAVEENKUMAR,5,,29-Mar-26,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,0 people found this helpful,-,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Jasmine,5,,14-Mar-26,Verified Purchase,Size: 7 UKColour: FULL WHITE,0 people found this helpful,I got the exact shoes...I love them so much ...thnk u amazon ❤️,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Ashish Prasad,3,,18-Dec-25,Verified Purchase,Size: 7 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Okay 👍 it's,https://m.media-amazon.com/images/I/21ChlQH25wL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Sai,3,,09-Dec-25,Verified Purchase,Size: 8 UKColour: FULL WHITE,0 people found this helpful,Product allready used by someone.,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Deepak Reddy,3,,23-Nov-25,Verified Purchase,Size: 9 UKColour: BLACK WHITE,0 people found this helpful,Shoes is good but internal pads are not good,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Bushra,2,,02-Apr-26,Verified Purchase,Size: 7 UKColour: FULL WHITE,0 people found this helpful,Not comfortable😫,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Adarsh,4,,09-Jun-25,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,5 people found this helpful,"The quality is 8/10 The comfort is 10/10 The only thing is while buying, buy a size bigger than ur usual size( for example if ur size is 8 then buy 9) Overall the look is 10/10 and it is a value for money product!",https://m.media-amazon.com/images/I/71JMM9MfJ1L._SY88.jpg | https://m.media-amazon.com/images/I/71x9RYkNNfL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Madhur Agarkar,3,,01-Nov-25,Verified Purchase,Size: 10 UKColour: WHITE BLACK BEEJ,3 people found this helpful,Product is good but it mentioned soft cushioning which isnt present. Disappointing.,https://m.media-amazon.com/images/I/61kKAUfH8RL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Mohammad Irfan Ahamad,4,,16-Oct-25,Verified Purchase,Size: 7 UKColour: FULL BLACK,0 people found this helpful,Good,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Mohit Barthwal,3,,25-Oct-25,Verified Purchase,Size: 7 UKColour: WHITE BLACK BEEJ,0 people found this helpful,Quality not good. At this price point better to go with campus or lancer.,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Krish Wasan,3,,01-Nov-25,Verified Purchase,Size: 7 UKColour: FULL WHITE,0 people found this helpful,They look good but not comfortable at all,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Manish,3,,08-Nov-25,Verified Purchase,Size: 7 UKColour: FULL WHITE,0 people found this helpful,Very nice quality,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,AngryBird,5,,03-Feb-26,Verified Purchase,N/A,0 people found this helpful,Comfortable for walking.light weight.my size is UK09 and i order same but i feel little bit tight so whenever you buy order one size bigger.,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Vivek,4,,02-Sep-25,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,0 people found this helpful,"Product is too good,stitching quality is ok...",No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,arjun,4,,19-Sep-25,Verified Purchase,Size: 8 UKColour: FULL WHITE,0 people found this helpful,got a newly,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Raju,1,,02-May-26,Verified Purchase,Size: 9 UKColour: FULL WHITE,0 people found this helpful,First brought the item which is received in used condition again brought this one received wrong item so there is a error from the seller kindly fix that but the manufacturer is good with build quality and price .,https://m.media-amazon.com/images/I/61uZBUo7ovL._SY88.jpg | https://m.media-amazon.com/images/I/61mXS+uOsfL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Akshat upadhyay,1,,03-Jun-26,Verified Purchase,N/A,0 people found this helpful,The soles are so thin it feels like you're walking bare foot,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,honestly_dheeraj,4,,14-Aug-25,Verified Purchase,Size: 11 UKColour: BROWN TAN,2 people found this helpful,This top bottom sneakers is love everyone gonna like this sneakers,https://m.media-amazon.com/images/I/71N32tcfA4L._SY88.jpg | https://m.media-amazon.com/images/I/71DS30s8oBL._SY88.jpg | https://m.media-amazon.com/images/I/71fLrBgBctL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Abhijit,4,,22-Jun-25,Verified Purchase,Size: 10 UKColour: WHITE BLACK BEEJ,0 people found this helpful,It meets all the expectations infact exceeded mine. Good quality . Best Looks . light weight . Great colour . Its a steal,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Rolex,2,,27-Jan-26,Verified Purchase,Size: 10 UKColour: FULL WHITE,0 people found this helpful,Not worth 665 . IF you go to a local shop you can get a better deal. Minus point is sole and stitching. Not worth it,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Ishan Malek,4,,01-Jul-25,Verified Purchase,Size: 8 UKColour: FULL WHITE,0 people found this helpful,"It's amazing and well made, lite weight,would recommend if you are looking for a stylish artical",No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Kiran M.,4,,01-Sep-25,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,One person found this helpful,Good quality,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,abhishek rai,4,,11-Jul-25,Verified Purchase,Size: 10 UKColour: FULL WHITE,0 people found this helpful,Good at this price range... But not perfectly fit at feet,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Priyanka Ranga,5,,03-Mar-26,Verified Purchase,Size: 6 UKColour: FULL WHITE,2 people found this helpful,Very good in price n looks good,"No Photos""ZEROHARM Holistic Curcumin 1350 mg Supplement| 95% Curcuminoids, Black Pepper | Turmeric for Joint Health, Inflammation Support & Immunity | Plant-Based, Clean Label for Men, Women | 90 Veg Capsules",Jayesh Bhagat,5,,20-Feb-26,Verified Purchase,Size: 90 count (Pack of 1),One person found this helpful,"Feel energetic after consuming it. There is pain relief, no fatigue even after stressful work. So far no side effects",No Photos
"ZEROHARM Holistic Curcumin 1350 mg Supplement| 95% Curcuminoids, Black Pepper | Turmeric for Joint Health, Inflammation Support & Immunity | Plant-Based, Clean Label for Men, Women | 90 Veg Capsules",Sajan Singh,5,,14-Oct-25,Verified Purchase,Size: 90 count (Pack of 1),2 people found this helpful,"Holistic Curcumin 1350 mg works wonders for joint pain and inflammation. It’s a potent, natural supplement that supports overall wellness. Great quality and noticeable results.",No Photos,,,,,,,,,
"ZEROHARM Holistic Curcumin 1350 mg Supplement| 95% Curcuminoids, Black Pepper | Turmeric for Joint Health, Inflammation Support & Immunity | Plant-Based, Clean Label for Men, Women | 90 Veg Capsules",Sparsh Bharadwaj,4,,30-Nov-24,Verified Purchase,Size: 90 count (Pack of 1),0 people found this helpful,Can be trusted.,No Photos,,,,,,,,,
